sat_id,toc_time,toe,af0,af1,af2,sqrtA,e,i0,Omega0,omega,M0,delta_n,health
C26,2026-04-01 16:00:00,316800.0,-0.0006189279956743,-5.663913782428e-12,0.0,471.017578125,0.0009597954340279,0.9462008342284,-0.04816469937306,0.8216366725568,-0.7530286241734,3.811587339341e-09,0.0
C26,2026-04-01 17:00:00,320400.0,-0.000618948310148,-5.665690139267e-12,0.0,535.189453125,0.0009597757598385,0.9462007215837,-0.0481888565393,0.8161921552108,-0.2600386998156,3.688725078777e-09,0.0
C26,2026-04-01 17:00:00,320400.0,-0.000618948310148,-5.665690139267e-12,0.0,535.189453125,0.0009597757598385,0.9462007215837,-0.0481888565393,0.8161921552108,-0.2600386998156,3.688725078777e-09,0.0
C26,2026-04-01 18:00:00,324000.0,-0.0006189685082063,-5.641709321935e-12,0.0,528.896484375,0.0009608662803657,0.9462005372561,-0.04821290764398,0.8133309185888,0.2303705097764,3.669081403396e-09,0.0
C26,2026-04-01 18:00:00,324000.0,-0.0006189685082063,-5.641709321935e-12,0.0,528.896484375,0.0009608662803657,0.9462005372561,-0.04821290764398,0.8133309185888,0.2303705097764,3.669081403396e-09,0.0
C26,2026-04-01 19:00:00,327600.0,-0.0006189889390953,-5.647926570873e-12,0.0,466.357421875,0.000958023883868,0.9462002351635,-0.04823690242632,0.8153345853182,0.7159267929274,3.742655896641e-09,0.0
C26,2026-04-01 19:00:00,327600.0,-0.0006189889390953,-5.647926570873e-12,0.0,466.357421875,0.000958023883868,0.9462002351635,-0.04823690242632,0.8153345853182,0.7159267929274,3.742655896641e-09,0.0
C26,2026-04-01 20:00:00,331200.0,-0.000619009078946,-5.633715716158e-12,0.0,443.00390625,0.0009547578520142,0.9461997992139,-0.04826093231869,0.8159425850438,1.202880026793,3.770871357642e-09,0.0
C26,2026-04-01 20:00:00,331200.0,-0.000619009078946,-5.633715716158e-12,0.0,443.00390625,0.0009547578520142,0.9461997992139,-0.04826093231869,0.8159425850438,1.202880026793,3.770871357642e-09,0.0
C26,2026-04-01 21:00:00,334800.0,-0.000619028811343,-5.590194973593e-12,0.0,475.310546875,0.0009561829501763,0.9461992645173,-0.0482850543749,0.8166233056957,1.689752015308,3.712833225835e-09,0.0
C26,2026-04-01 21:00:00,334800.0,-0.000619028811343,-5.590194973593e-12,0.0,475.310546875,0.0009561829501763,0.9461992645173,-0.0482850543749,0.8166233056957,1.689752015308,3.712833225835e-09,0.0
C26,2026-04-01 22:00:00,338400.0,-0.0006190486601554,-5.559108728903e-12,0.0,497.12890625,0.0009585621883161,0.9461988929361,-0.04830934759252,0.8192594811487,2.174664292662,3.643187467667e-09,0.0
C26,2026-04-01 23:00:00,342000.0,-0.0006190684507601,-5.542233338929e-12,0.0,463.3125,0.0009585422812961,0.9461986113244,-0.04833341332639,0.8185057864857,2.662973525776,3.657116619301e-09,0.0
C27,2026-04-01 00:00:00,259200.0,0.0006142664933577,4.872546810475e-12,0.0,-120.96875,0.0007326689665206,0.9490453811495,2.070478603973,1.406865083498,-1.739578027127,4.324465845646e-09,0.0
C27,2026-04-01 00:00:00,259200.0,0.0006142664933577,4.872546810475e-12,0.0,-120.96875,0.0007326689665206,0.9490453811495,2.070478603973,1.406865083498,-1.739578027127,4.324465845646e-09,0.0
C27,2026-04-01 01:00:00,262800.0,0.0006142841884866,4.882316773092e-12,0.0,-85.3125,0.000731262145564,0.9490439950346,2.070452602067,1.405601754989,-1.250745443848,4.266784871574e-09,0.0
C27,2026-04-01 01:00:00,262800.0,0.0006142841884866,4.882316773092e-12,0.0,-85.3125,0.000731262145564,0.9490439950346,2.070452602067,1.405601754989,-1.250745443848,4.266784871574e-09,0.0
C27,2026-04-01 02:00:00,266400.0,0.0006143014761619,4.847677814723e-12,0.0,-64.482421875,0.0007299277931452,0.9490426754825,2.070426518238,1.402636912315,-0.7602137916701,4.224283101204e-09,0.0
C27,2026-04-01 02:00:00,266400.0,0.0006143014761619,4.847677814723e-12,0.0,-64.482421875,0.0007299277931452,0.9490426754825,2.070426518238,1.402636912315,-0.7602137916701,4.224283101204e-09,0.0
C27,2026-04-01 03:00:00,270000.0,0.0006143189966679,4.852118706822e-12,0.0,-79.0703125,0.0007298005511984,0.9490414605291,2.070400524378,1.401851143173,-0.2718581291937,4.223747364603e-09,0.0
C27,2026-04-01 03:00:00,270000.0,0.0006143189966679,4.852118706822e-12,0.0,-79.0703125,0.0007298005511984,0.9490414605291,2.070400524378,1.401851143173,-0.2718581291937,4.223747364603e-09,0.0
C27,2026-04-01 04:00:00,273600.0,0.0006143365753815,4.862776847858e-12,0.0,-109.638671875,0.0007289368077181,0.9490401877903,2.070374752882,1.404252245245,0.213315601611,4.272677974188e-09,0.0
C27,2026-04-01 04:00:00,273600.0,0.0006143365753815,4.862776847858e-12,0.0,-109.638671875,0.0007289368077181,0.9490401877903,2.070374752882,1.404252245245,0.213315601611,4.272677974188e-09,0.0
C27,2026-04-01 05:00:00,277200.0,0.0006143540958874,4.868994096796e-12,0.0,-116.12890625,0.0007278451230377,0.9490386041815,2.070349031124,1.405507207325,0.6996352237125,4.316072638893e-09,0.0
C27,2026-04-01 05:00:00,277200.0,0.0006143540958874,4.868994096796e-12,0.0,-116.12890625,0.0007278451230377,0.9490386041815,2.070349031124,1.405507207325,0.6996352237125,4.316072638893e-09,0.0
C27,2026-04-01 06:00:00,280800.0,0.000614372023847,4.894751270967e-12,0.0,-96.013671875,0.0007292664377019,0.9490367938204,2.070322895362,1.405260513987,1.187451567541,4.29964338312e-09,0.0
C27,2026-04-01 06:00:00,280800.0,0.000614372023847,4.894751270967e-12,0.0,-96.013671875,0.0007292664377019,0.9490367938204,2.070322895362,1.405260513987,1.187451567541,4.29964338312e-09,0.0
C27,2026-04-01 07:00:00,284400.0,0.0006143901846372,4.94626561931e-12,0.0,-93.5390625,0.0007304630707949,0.9490351699813,2.070296434831,1.4057052345,1.674576497518,4.276428130397e-09,0.0
C27,2026-04-01 07:00:00,284400.0,0.0006143901846372,4.94626561931e-12,0.0,-93.5390625,0.0007304630707949,0.9490351699813,2.070296434831,1.4057052345,1.674576497518,4.276428130397e-09,0.0
C27,2026-04-01 08:00:00,288000.0,0.0006144082872197,4.977351864e-12,0.0,-115.53125,0.0007294400711544,0.9490336726847,2.070270151313,1.404106558354,2.16374986537,4.293571701638e-09,0.0
C27,2026-04-01 09:00:00,291600.0,0.0006144262151793,4.97557550716e-12,0.0,-116.474609375,0.0007291355286725,0.9490320078839,2.070244088696,1.402963297384,2.652467060986,4.295178911442e-09,0.0
C27,2026-04-01 09:00:00,291600.0,0.0006144262151793,4.97557550716e-12,0.0,-116.474609375,0.0007291355286725,0.9490320078839,2.070244088696,1.402963297384,2.652467060986,4.295178911442e-09,0.0
C27,2026-04-01 10:00:00,295200.0,0.000614442047663,4.844125101044e-12,0.0,-97.615234375,0.0007287205080502,0.9490301031645,2.07021802681,1.405350158681,3.13764921381,4.26821350251e-09,0.0
C27,2026-04-01 10:00:00,295200.0,0.000614442047663,4.844125101044e-12,0.0,-97.615234375,0.0007287205080502,0.9490301031645,2.07021802681,1.405350158681,3.13764921381,4.26821350251e-09,0.0
C27,2026-04-01 11:00:00,298800.0,0.0006144603830762,4.939160191952e-12,0.0,-104.12109375,0.0007283932063729,0.9490280872634,2.070191808393,1.406080372777,-2.658695478596,4.278392497935e-09,0.0
C27,2026-04-01 11:00:00,298800.0,0.0006144603830762,4.939160191952e-12,0.0,-104.12109375,0.0007283932063729,0.9490280872634,2.070191808393,1.406080372777,-2.658695478596,4.278392497935e-09,0.0
C27,2026-04-01 12:00:00,302400.0,0.0006144783692434,4.960476474025e-12,0.0,-128.0703125,0.0007303991587833,0.949026112324,2.070165591438,1.405051576369,-2.170090553896,4.325894476583e-09,0.0
C27,2026-04-01 12:00:00,302400.0,0.0006144783692434,4.960476474025e-12,0.0,-128.0703125,0.0007303991587833,0.949026112324,2.070165591438,1.405051576369,-2.170090553896,4.325894476583e-09,0.0
C27,2026-04-01 13:00:00,306000.0,0.0006144954822958,4.900080341486e-12,0.0,-126.06640625,0.0007319708238356,0.9490240262028,2.070139498831,1.40520481777,-1.682668211942,4.365181827345e-09,0.0
C27,2026-04-01 13:00:00,306000.0,0.0006144954822958,4.900080341486e-12,0.0,-126.06640625,0.0007319708238356,0.9490240262028,2.070139498831,1.40520481777,-1.682668211942,4.365181827345e-09,0.0
C27,2026-04-01 14:00:00,309600.0,0.0006145126535557,4.854783242081e-12,0.0,-95.76953125,0.0007310644141398,0.9490217572169,2.070113196295,1.404227026732,-1.1941197354,4.394825919283e-09,0.0
C27,2026-04-01 14:00:00,309600.0,0.0006145126535557,4.854783242081e-12,0.0,-95.76953125,0.0007310644141398,0.9490217572169,2.070113196295,1.404227026732,-1.1941197354,4.394825919283e-09,0.0
C27,2026-04-01 15:00:00,313200.0,0.000614529766608,4.824585175811e-12,0.0,-72.744140625,0.0007298805867322,0.9490195972184,2.070086488531,1.401187690806,-0.7035125673908,4.430184534968e-09,0.0
C27,2026-04-01 15:00:00,313200.0,0.000614529766608,4.824585175811e-12,0.0,-72.744140625,0.0007298805867322,0.9490195972184,2.070086488531,1.401187690806,-0.7035125673908,4.430184534968e-09,0.0
C27,2026-04-01 16:00:00,316800.0,0.0006145468796603,4.801492536899e-12,0.0,-84.015625,0.0007297896663658,0.9490177627191,2.070059558404,1.400091293685,-0.2148453801667,4.486436878104e-09,0.0
C27,2026-04-01 16:00:00,316800.0,0.0006145468796603,4.801492536899e-12,0.0,-84.015625,0.0007297896663658,0.9490177627191,2.070059558404,1.400091293685,-0.2148453801667,4.486436878104e-09,0.0
C27,2026-04-01 17:00:00,320400.0,0.0006145639927126,4.784617146925e-12,0.0,-114.47265625,0.0007288491469808,0.9490162683483,2.070032654609,1.402330509243,0.2704915940092,4.55251105893e-09,0.0
C27,2026-04-01 17:00:00,320400.0,0.0006145639927126,4.784617146925e-12,0.0,-114.47265625,0.0007288491469808,0.9490162683483,2.070032654609,1.402330509243,0.2704915940092,4.55251105893e-09,0.0
C27,2026-04-01 18:00:00,324000.0,0.0006145813385956,4.793498931122e-12,0.0,-123.12890625,0.0007274670642801,0.949014969277,2.070005966594,1.403701877178,0.7566967983618,4.586083885945e-09,0.0
C27,2026-04-01 18:00:00,324000.0,0.0006145813385956,4.793498931122e-12,0.0,-123.12890625,0.0007274670642801,0.949014969277,2.070005966594,1.403701877178,0.7566967983618,4.586083885945e-09,0.0
C27,2026-04-01 19:00:00,327600.0,0.0006145986844786,4.802380715319e-12,0.0,-102.369140625,0.0007285387837328,0.9490136621597,2.069979426335,1.403630979047,1.244339302172,4.571797576577e-09,0.0
C27,2026-04-01 19:00:00,327600.0,0.0006145986844786,4.802380715319e-12,0.0,-102.369140625,0.0007285387837328,0.9490136621597,2.069979426335,1.403630979047,1.244339302172,4.571797576577e-09,0.0
C27,2026-04-01 20:00:00,331200.0,0.0006146163796075,4.835243316847e-12,0.0,-93.1171875,0.0007298407144845,0.9490123243211,2.069952855354,1.404271287319,1.731269561641,4.564297264159e-09,0.0
C27,2026-04-01 20:00:00,331200.0,0.0006146163796075,4.835243316847e-12,0.0,-93.1171875,0.0007298407144845,0.9490123243211,2.069952855354,1.404271287319,1.731269561641,4.564297264159e-09,0.0
C27,2026-04-01 21:00:00,334800.0,0.0006146344239824,4.88675766519e-12,0.0,-108.990234375,0.0007292005466297,0.9490109930657,2.069926214884,1.403092108784,2.22002364181,4.579476467862e-09,0.0
C27,2026-04-01 21:00:00,334800.0,0.0006146344239824,4.88675766519e-12,0.0,-108.990234375,0.0007292005466297,0.9490109930657,2.069926214884,1.403092108784,2.22002364181,4.579476467862e-09,0.0
C27,2026-04-01 22:00:00,338400.0,0.0006146521191113,4.902744876745e-12,0.0,-111.966796875,0.0007289333152585,0.9490096808282,2.069899484445,1.401690778824,2.70900018208,4.558761319279e-09,0.0
C27,2026-04-01 22:00:00,338400.0,0.0006146521191113,4.902744876745e-12,0.0,-111.966796875,0.0007289333152585,0.9490096808282,2.069899484445,1.401690778824,2.70900018208,4.558761319279e-09,0.0
C27,2026-04-01 23:00:00,342000.0,0.0006146697560325,4.900080341486e-12,0.0,-93.619140625,0.0007285125320777,0.9490084410051,2.069872632583,1.403503228994,-3.08842689708,4.481436669825e-09,0.0
C27,2026-04-01 23:00:00,342000.0,0.0006146697560325,4.900080341486e-12,0.0,-93.619140625,0.0007285125320777,0.9490084410051,2.069872632583,1.403503228994,-3.08842689708,4.481436669825e-09,0.0
C28,2026-04-01 00:00:00,259200.0,0.0005013184854761,4.391154106997e-12,0.0,73.580078125,9.442219743505e-05,0.9489198159649,2.070168474849,-0.006621888445376,0.3068817090264,4.324465845646e-09,0.0
C28,2026-04-01 00:00:00,259200.0,0.0005013184854761,4.391154106997e-12,0.0,73.580078125,9.442219743505e-05,0.9489198159649,2.070168474849,-0.006621888445376,0.3068817090264,4.324465845646e-09,0.0
C28,2026-04-01 01:00:00,262800.0,0.0005013337358832,4.322764368681e-12,0.0,81.412109375,9.600998600945e-05,0.9489184583769,2.070142344938,-0.01755743881209,0.805381450273,4.299107646518e-09,0.0
C28,2026-04-01 01:00:00,262800.0,0.0005013337358832,4.322764368681e-12,0.0,81.412109375,9.600998600945e-05,0.9489184583769,2.070142344938,-0.01755743881209,0.805381450273,4.299107646518e-09,0.0
C28,2026-04-01 02:00:00,266400.0,0.0005013491609134,4.304112621867e-12,0.0,59.46875,9.561999468133e-05,0.948917217091,2.07011628671,-0.01826418038785,1.293656312858,4.295536069176e-09,0.0
C28,2026-04-01 02:00:00,266400.0,0.0005013491609134,4.304112621867e-12,0.0,59.46875,9.561999468133e-05,0.948917217091,2.07011628671,-0.01826418038785,1.293656312858,4.295536069176e-09,0.0
C28,2026-04-01 03:00:00,270000.0,0.0005013649351895,4.328981617618e-12,0.0,36.1796875,9.385932935402e-05,0.9489159326489,2.070090413541,-0.02696186254408,1.789925354193,4.313929692487e-09,0.0
C28,2026-04-01 03:00:00,270000.0,0.0005013649351895,4.328981617618e-12,0.0,36.1796875,9.385932935402e-05,0.9489159326489,2.070090413541,-0.02696186254408,1.789925354193,4.313929692487e-09,0.0
C28,2026-04-01 04:00:00,273600.0,0.0005013809422962,4.362732397567e-12,0.0,41.134765625,9.358179522678e-05,0.948914403168,2.070064538177,-0.02942207089592,2.279954468409,4.311965324949e-09,0.0
C28,2026-04-01 04:00:00,273600.0,0.0005013809422962,4.362732397567e-12,0.0,41.134765625,9.358179522678e-05,0.948914403168,2.070064538177,-0.02942207089592,2.279954468409,4.311965324949e-09,0.0
C28,2026-04-01 05:00:00,277200.0,0.0005013970658183,4.402700426454e-12,0.0,57.322265625,9.386683814228e-05,0.9489127742087,2.070038292695,-0.01081627646133,2.748913632887,4.272499395321e-09,0.0
C28,2026-04-01 06:00:00,280800.0,0.0005014130147174,4.411582210651e-12,0.0,47.126953125,9.389623301104e-05,0.9489113734647,2.070011887024,-0.008649626028786,-3.048870827651,4.250177036933e-09,0.0
C28,2026-04-01 07:00:00,284400.0,0.0005014293710701,4.445332990599e-12,0.0,27.81640625,9.519496234134e-05,0.948910037089,2.069985756381,-0.02159236071135,-2.548356857406,4.252141404471e-09,0.0
C28,2026-04-01 07:00:00,284400.0,0.0005014293710701,4.445332990599e-12,0.0,27.81640625,9.519496234134e-05,0.948910037089,2.069985756381,-0.02159236071135,-2.548356857406,4.252141404471e-09,0.0
C28,2026-04-01 08:00:00,288000.0,0.000501444505062,4.386713214899e-12,0.0,36.9609375,9.50270332396e-05,0.948908475424,2.069959864926,-0.02201871428783,-2.060362483762,4.233390623426e-09,0.0
C28,2026-04-01 08:00:00,288000.0,0.000501444505062,4.386713214899e-12,0.0,36.9609375,9.50270332396e-05,0.948908475424,2.069959864926,-0.02201871428783,-2.060362483762,4.233390623426e-09,0.0
C28,2026-04-01 09:00:00,291600.0,0.0005014600465074,4.335198866556e-12,0.0,49.88671875,9.329861495644e-05,0.9489066138607,2.069933979322,-0.02599580484104,-1.56882058644,4.219282892925e-09,0.0
C28,2026-04-01 09:00:00,291600.0,0.0005014600465074,4.335198866556e-12,0.0,49.88671875,9.329861495644e-05,0.9489066138607,2.069933979322,-0.02599580484104,-1.56882058644,4.219282892925e-09,0.0
C28,2026-04-01 10:00:00,295200.0,0.0005014765774831,4.41335856749e-12,0.0,32.830078125,9.370862971991e-05,0.9489045782102,2.069907917436,-0.0208396798506,-1.086407665857,4.260534611225e-09,0.0
C28,2026-04-01 10:00:00,295200.0,0.0005014765774831,4.41335856749e-12,0.0,32.830078125,9.370862971991e-05,0.9489045782102,2.069907917436,-0.0208396798506,-1.086407665857,4.260534611225e-09,0.0
C28,2026-04-01 11:00:00,298800.0,0.0005014927592129,4.450662061117e-12,0.0,15.8984375,9.459478314966e-05,0.9489025133013,2.069881791914,0.002525134850574,-0.6221997286819,4.314286850222e-09,0.0
C28,2026-04-01 11:00:00,298800.0,0.0005014927592129,4.450662061117e-12,0.0,15.8984375,9.459478314966e-05,0.9489025133013,2.069881791914,0.002525134850574,-0.6221997286819,4.314286850222e-09,0.0
C28,2026-04-01 12:00:00,302400.0,0.0005015085916966,4.432010314304e-12,0.0,32.291015625,9.462248999625e-05,0.9489003203871,2.069855667854,0.009299030724812,-0.1414036390577,4.34946688704e-09,0.0
C28,2026-04-01 12:00:00,302400.0,0.0005015085916966,4.432010314304e-12,0.0,32.291015625,9.462248999625e-05,0.9489003203871,2.069855667854,0.009299030724812,-0.1414036390577,4.34946688704e-09,0.0
C28,2026-04-01 13:00:00,306000.0,0.0005015241913497,4.402700426454e-12,0.0,66.240234375,9.573687566444e-05,0.9488980162912,2.069829273886,-0.007537826575019,0.3629983197885,4.381789661985e-09,0.0
C28,2026-04-01 13:00:00,306000.0,0.0005015241913497,4.402700426454e-12,0.0,66.240234375,9.573687566444e-05,0.9488980162912,2.069829273886,-0.007537826575019,0.3629983197885,4.381789661985e-09,0.0
C28,2026-04-01 14:00:00,309600.0,0.0005015398492105,4.388489571738e-12,0.0,80.220703125,9.774294449016e-05,0.9488958687274,2.069802529549,-0.01920658343701,0.8622311248958,4.426434378759e-09,0.0
C28,2026-04-01 14:00:00,309600.0,0.0005015398492105,4.388489571738e-12,0.0,80.220703125,9.774294449016e-05,0.9488958687274,2.069802529549,-0.01920658343701,0.8622311248958,4.426434378759e-09,0.0
C28,2026-04-01 15:00:00,313200.0,0.0005015552742407,4.359179683888e-12,0.0,59.892578125,9.77375311777e-05,0.9488940444686,2.069775629411,-0.02020426138287,1.350797090624,4.489115561111e-09,0.0
C28,2026-04-01 15:00:00,313200.0,0.0005015552742407,4.359179683888e-12,0.0,59.892578125,9.77375311777e-05,0.9488940444686,2.069775629411,-0.02020426138287,1.350797090624,4.489115561111e-09,0.0
C28,2026-04-01 16:00:00,316800.0,0.0005015706992708,4.331646152878e-12,0.0,32.060546875,9.59454337135e-05,0.9488925354686,2.069748822169,-0.03041174814281,1.848577255383,4.550368112525e-09,0.0
C28,2026-04-01 16:00:00,316800.0,0.0005015706992708,4.331646152878e-12,0.0,32.060546875,9.59454337135e-05,0.9488925354686,2.069748822169,-0.03041174814281,1.848577255383,4.550368112525e-09,0.0
C28,2026-04-01 17:00:00,320400.0,0.0005015861825086,4.321876190261e-12,0.0,32.12890625,9.543605847284e-05,0.9488911471593,2.069722265817,-0.03699555097891,2.342732086778,4.57286904978e-09,0.0
C28,2026-04-01 17:00:00,320400.0,0.0005015861825086,4.321876190261e-12,0.0,32.12890625,9.543605847284e-05,0.9488911471593,2.069722265817,-0.03699555097891,2.342732086778,4.57286904978e-09,0.0
C28,2026-04-01 18:00:00,324000.0,0.0005016019567847,4.335198866556e-12,0.0,49.62890625,9.556650184095e-05,0.94888968863,2.069695791389,-0.02071584456665,2.814019029679,4.564297264159e-09,0.0
C28,2026-04-01 18:00:00,324000.0,0.0005016019567847,4.335198866556e-12,0.0,49.62890625,9.556650184095e-05,0.94888968863,2.069695791389,-0.02071584456665,2.814019029679,4.564297264159e-09,0.0
C28,2026-04-01 19:00:00,327600.0,0.0005016183131374,4.430233957464e-12,0.0,44.890625,9.544321801513e-05,0.9488881964536,2.069669198464,-0.01523305947807,-2.987080848684,4.575369153919e-09,0.0
C28,2026-04-01 19:00:00,327600.0,0.0005016183131374,4.430233957464e-12,0.0,44.890625,9.544321801513e-05,0.9488881964536,2.069669198464,-0.01523305947807,-2.987080848684,4.575369153919e-09,0.0
C28,2026-04-01 20:00:00,331200.0,0.0005016342620365,4.435563027982e-12,0.0,26.248046875,9.665952529758e-05,0.9488867540163,2.069642481922,-0.02546746246775,-2.489274224126,4.590369778755e-09,0.0
C28,2026-04-01 20:00:00,331200.0,0.0005016342620365,4.435563027982e-12,0.0,26.248046875,9.665952529758e-05,0.9488867540163,2.069642481922,-0.02546746246775,-2.489274224126,4.590369778755e-09,0.0
C28,2026-04-01 21:00:00,334800.0,0.0005016499198973,4.409805853811e-12,0.0,31.013671875,9.692716412246e-05,0.9488853803363,2.069615667366,-0.02678806641335,-2.000383350876,4.557154109475e-09,0.0
C28,2026-04-01 21:00:00,334800.0,0.0005016499198973,4.409805853811e-12,0.0,31.013671875,9.692716412246e-05,0.9488853803363,2.069615667366,-0.02678806641335,-2.000383350876,4.557154109475e-09,0.0
C28,2026-04-01 22:00:00,338400.0,0.0005016650538892,4.358291505469e-12,0.0,45.330078125,9.551574476063e-05,0.9488841119863,2.069588731386,-0.03113866921056,-1.50846590054,4.491794244117e-09,0.0
C28,2026-04-01 22:00:00,338400.0,0.0005016650538892,4.358291505469e-12,0.0,45.330078125,9.551574476063e-05,0.9488841119863,2.069588731386,-0.03113866921056,-1.50846590054,4.491794244117e-09,0.0
C28,2026-04-01 23:00:00,342000.0,0.0005016809445806,4.3822723228e-12,0.0,36.19140625,9.550951654091e-05,0.9488830755088,2.069561752251,-0.02996952409955,-1.022065823795,4.441435003595e-09,0.0
C28,2026-04-01 23:00:00,342000.0,0.0005016809445806,4.3822723228e-12,0.0,36.19140625,9.550951654091e-05,0.9488830755088,2.069561752251,-0.02996952409955,-1.022065823795,4.441435003595e-09,0.0
C29,2026-04-01 00:00:00,259200.0,0.0005840986268595,5.18252107895e-12,0.0,343.330078125,0.0003058369620703,0.9467045198489,2.029298775205,1.378279345313,2.991513328081,4.461971573312e-09,0.0
C29,2026-04-01 00:00:00,259200.0,0.0005840986268595,5.18252107895e-12,0.0,343.330078125,0.0003058369620703,0.9467045198489,2.029298775205,1.378279345313,2.991513328081,4.461971573312e-09,0.0
C29,2026-04-01 01:00:00,262800.0,0.0005841167876497,5.139000336385e-12,0.0,343.51953125,0.0003051802632399,0.9467031074015,2.029272109134,1.38216052842,-2.807994498962,4.399111812093e-09,0.0
C29,2026-04-01 01:00:00,262800.0,0.0005841167876497,5.139000336385e-12,0.0,343.51953125,0.0003051802632399,0.9467031074015,2.029272109134,1.38216052842,-2.807994498962,4.399111812093e-09,0.0
C29,2026-04-01 02:00:00,266400.0,0.0005841354141012,5.144329406903e-12,0.0,317.48828125,0.0003064838820137,0.9467019224379,2.02924550158,1.379968633873,-2.318238937991,4.36732477375e-09,0.0
C29,2026-04-01 02:00:00,266400.0,0.0005841354141012,5.144329406903e-12,0.0,317.48828125,0.0003064838820137,0.9467019224379,2.02924550158,1.379968633873,-2.318238937991,4.36732477375e-09,0.0
C29,2026-04-01 03:00:00,270000.0,0.000584154156968,5.159428440038e-12,0.0,305.0546875,0.0003086000797339,0.9467008552392,2.029219158083,1.379628252334,-1.830333399316,4.33035894826e-09,0.0
C29,2026-04-01 03:00:00,270000.0,0.000584154156968,5.159428440038e-12,0.0,305.0546875,0.0003086000797339,0.9467008552392,2.029219158083,1.379628252334,-1.830333399316,4.33035894826e-09,0.0
C29,2026-04-01 04:00:00,273600.0,0.0005841712118126,5.037747996539e-12,0.0,326.9296875,0.0003081914037466,0.9466997653652,2.029193006959,1.37864724946,-1.341792101313,4.253391456541e-09,0.0
C29,2026-04-01 04:00:00,273600.0,0.0005841712118126,5.037747996539e-12,0.0,326.9296875,0.0003081914037466,0.9466997653652,2.029193006959,1.37864724946,-1.341792101313,4.253391456541e-09,0.0
C29,2026-04-01 05:00:00,277200.0,0.0005841894308105,5.018208071306e-12,0.0,351.853515625,0.0003066162462346,0.9466986740283,2.029166968481,1.371564601068,-0.847153940802,4.173745281815e-09,0.0
C29,2026-04-01 05:00:00,277200.0,0.0005841894308105,5.018208071306e-12,0.0,351.853515625,0.0003066162462346,0.9466986740283,2.029166968481,1.371564601068,-0.847153940802,4.173745281815e-09,0.0
C29,2026-04-01 06:00:00,280800.0,0.0005842086975463,5.113243162214e-12,0.0,341.841796875,0.0003063496551476,0.9466975790341,2.029141145051,1.367500428853,-0.3555323239541,4.169280810138e-09,0.0
C29,2026-04-01 06:00:00,280800.0,0.0005842086975463,5.113243162214e-12,0.0,341.841796875,0.0003063496551476,0.9466975790341,2.029141145051,1.367500428853,-0.3555323239541,4.169280810138e-09,0.0
C29,2026-04-01 07:00:00,284400.0,0.0005842276732437,5.186073792629e-12,0.0,305.65625,0.000305641326122,0.9466962982493,2.029115632491,1.373124326288,0.1264072190138,4.250891352402e-09,0.0
C29,2026-04-01 07:00:00,284400.0,0.0005842276732437,5.186073792629e-12,0.0,305.65625,0.000305641326122,0.9466962982493,2.029115632491,1.373124326288,0.1264072190138,4.250891352402e-09,0.0
C29,2026-04-01 08:00:00,288000.0,0.0005842463579029,5.18429743579e-12,0.0,287.25390625,0.0003038051072508,0.9466945303128,2.029090218678,1.378765445195,0.6083316639356,4.351609833445e-09,0.0
C29,2026-04-01 08:00:00,288000.0,0.0005842463579029,5.18429743579e-12,0.0,287.25390625,0.0003038051072508,0.9466945303128,2.029090218678,1.378765445195,0.6083316639356,4.351609833445e-09,0.0
C29,2026-04-01 09:00:00,291600.0,0.0005842652753927,5.210942788381e-12,0.0,308.017578125,0.0003042271127924,0.9466922861965,2.029064323565,1.378696944056,1.095961061463,4.395540234751e-09,0.0
C29,2026-04-01 09:00:00,291600.0,0.0005842652753927,5.210942788381e-12,0.0,308.017578125,0.0003042271127924,0.9466922861965,2.029064323565,1.378696944056,1.095961061463,4.395540234751e-09,0.0
C29,2026-04-01 10:00:00,295200.0,0.0005842841928825,5.224265464676e-12,0.0,328.587890625,0.0003059993614443,0.946690000387,2.029037808906,1.37996667722,1.582249557788,4.426791536493e-09,0.0
C29,2026-04-01 10:00:00,295200.0,0.0005842841928825,5.224265464676e-12,0.0,328.587890625,0.0003059993614443,0.946690000387,2.029037808906,1.37996667722,1.582249557788,4.426791536493e-09,0.0
C29,2026-04-01 11:00:00,298800.0,0.0005843028775416,5.219824572578e-12,0.0,318.8125,0.0003055143170059,0.9466878586749,2.029011030922,1.378219432234,2.071559546827,4.500544608605e-09,0.0
C29,2026-04-01 11:00:00,298800.0,0.0005843028775416,5.219824572578e-12,0.0,318.8125,0.0003055143170059,0.9466878586749,2.029011030922,1.378219432234,2.071559546827,4.500544608605e-09,0.0
C29,2026-04-01 12:00:00,302400.0,0.0005843216204084,5.21360732364e-12,0.0,316.341796875,0.000305047724396,0.946685760119,2.02898415346,1.374534560299,2.56280852333,4.549653797057e-09,0.0
C29,2026-04-01 12:00:00,302400.0,0.0005843216204084,5.21360732364e-12,0.0,316.341796875,0.000305047724396,0.946685760119,2.02898415346,1.374534560299,2.56280852333,4.549653797057e-09,0.0
C29,2026-04-01 13:00:00,306000.0,0.0005843404214829,5.21271914522e-12,0.0,338.41796875,0.000304797955323,0.9466836937472,2.028957082161,1.37929643545,3.045606028984,4.539474801632e-09,0.0
